ItemCode,ItemName,ManufacturerName,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,ItemPrice,UnitOfMeasurePrice,NormalizedName,מחלקה
7290108509120,גבינה בולגרית 18% מע,לא ידוע,גבינה בולגרית 18% מע,גרמים,500.0,100 גרם,28.9,0.0578,גבינה בולגרית,לבדיקה ידנית
7290000136189,דיאט סבן אפ 1.5 ליטר,לא ידוע,דיאט סבן אפ 1.5 ליטר,ליטרים,1.5,ליטר,5.9,3.9333,דיאט סבן,לבדיקה ידנית
7290104965647,קרליין דיאודורנט בנו,לא ידוע,קרליין דיאודורנט בנו,מיליליטרים,75.0,"100 מ""ל",10.9,0.1453,קרליין דיאודורנט בנו,לבדיקה ידנית
7290002610526,שניצל דק דק פרימיום,לא ידוע,שניצל דק דק פרימיום,קילוגרמים,1.0,"ק""ג",53.9,53.9,שניצל פרימיום,לבדיקה ידנית
7290012228766,קבנוס מחפוד זוגלובק,לא ידוע,קבנוס מחפוד זוגלובק,גרמים,120.0,100 גרם,10.9,0.0908,קבנוס מחפוד זוגלובק,לבדיקה ידנית
7290108278538,מיני מזלג לבן 50 יח,לא ידוע,מיני מזלג לבן 50 יח,יח',1.0,יח',6.9,6.9,מיני מזלג לבן,לבדיקה ידנית
7290005384899,פטינה 20% שומן במשקל,וילי פוד,פטינה 20% שומן במשקל,קילוגרמים,1.0,"ק""ג",26.0,26.0,פטינה שומן במשקל,לבדיקה ידנית
7290002370628,גבינת חצי קשה קשקבל,לא ידוע,גבינת חצי קשה קשקבל,קילוגרמים,1.0,"ק""ג",70.0,70.0,גבינת חצי קשה קשקבל,לבדיקה ידנית
7290113476981,מגש אינגליש 17.5*6.5,לא ידוע,מגש אינגליש 17.5*6.5,יח',1.0,יח',9.0,9.0,מגש אינגליש,לבדיקה ידנית
7290108509137,גבינה בולגרית מעודנת,לא ידוע,גבינה בולגרית מעודנת,גרמים,250.0,100 גרם,14.8,0.0592,גבינה בולגרית מעודנת,לבדיקה ידנית
7290112346629,יוגורט דנונה קורנפלק,לא ידוע,יוגורט דנונה קורנפלק,מיליליטרים,172.0,"100 מ""ל",4.7,0.0273,יוגורט דנונה קורנפלק,לבדיקה ידנית
7290003578085,גבינת מוצרלה 21% שקי,ויליפוד,גבינת מוצרלה 21% שקי,קילוגרמים,1.0,"ק""ג",51.0,51.0,גבינת מוצרלה שקי,לבדיקה ידנית
7290017088099,בייביסיטר משופר מידה,לא ידוע,בייביסיטר משופר מידה,יח',1.0,יח',32.9,32.9,בייביסיטר משופר מידה,לבדיקה ידנית
7290108278330,לבן אובלי,לא ידוע,לבן אובלי,יח',1.0,יח',8.0,8.0,לבן אובלי,לבדיקה ידנית
7290107956642,תרסיס שמן זית 150 מל,לא ידוע,תרסיס שמן זית 150 מל,מיליליטרים,150.0,"100 מ""ל",19.7,0.1313,תרסיס שמן זית,לבדיקה ידנית
7290102398614,משקה חלב בטעם בננה 1,לא ידוע,משקה חלב בטעם בננה 1,ליטרים,1.0,ליטר,12.4,12.4,משקה חלב בננה,לבדיקה ידנית
5201940010011,זיתים שחורים וילי פו,וילי פוד,זיתים שחורים וילי פו,גרמים,250.0,100 גרם,14.5,0.058,זיתים שחורים וילי,לבדיקה ידנית
5201940010110,זיתים שחורים קלמטה ו,וילי פוד,זיתים שחורים קלמטה ו,גרמים,250.0,100 גרם,14.5,0.058,זיתים שחורים קלמטה,לבדיקה ידנית
7290001482384,חתיכות אננס בסירופ ק,וילי פוד,חתיכות אננס בסירופ ק,גרמים,137.0,100 גרם,4.5,0.0328,חתיכות אננס בסירופ,לבדיקה ידנית
7290003578061,לבבות דקל שלמים וילי,וילי פוד,לבבות דקל שלמים וילי,גרמים,220.0,100 גרם,11.9,0.0541,לבבות דקל שלמים וילי,לבדיקה ידנית
7290003578177,תירס צעיר שלם וילי פ,וילי פוד,תירס צעיר שלם וילי פ,גרמים,210.0,100 גרם,7.7,0.0367,תירס צעיר שלם וילי,לבדיקה ידנית
7290003578313,דובדבנים חמוצים ללא,וילי פוד,דובדבנים חמוצים ללא,גרמים,350.0,100 גרם,11.5,0.0329,דובדבנים חמוצים,לבדיקה ידנית
7290003578412,אפרסקים וילי פוד 480,וילי פוד,אפרסקים וילי פוד 480,גרמים,480.0,100 גרם,9.9,0.0206,אפרסקים וילי פוד 480,לבדיקה ידנית
7290003864478,סרדין בשמן צמחי 90 ג,וילי פוד,סרדין בשמן צמחי 90 ג,גרמים,90.0,100 גרם,4.9,0.0544,סרדין בשמן צמחי,לבדיקה ידנית
7290003864492,סרדין בשמן צמחי חריף,וילי פוד,סרדין בשמן צמחי חריף,גרמים,90.0,100 גרם,4.9,0.0544,סרדין בשמן צמחי חריף,לבדיקה ידנית
7290004219079,לבבות דקל פרוסות ויל,וילי פוד,לבבות דקל פרוסות ויל,גרמים,220.0,100 גרם,10.0,0.0455,לבבות דקל פרוסות ויל,לבדיקה ידנית
7290004219277,אנשובי ארוך בצנצנת 8,וילי פוד,אנשובי ארוך בצנצנת 8,גרמים,80.0,100 גרם,14.9,0.1863,אנשובי ארוך בצנצנת,לבדיקה ידנית
7290000136325,סודה אפרסק 1.5 לי,לא ידוע,סודה אפרסק 1.5 לי,ליטרים,1.5,ליטר,3.9,2.6,סודה אפרסק,לבדיקה ידנית
7290108357264,פרש אוטומטי מילוי או,לא ידוע,פרש אוטומטי מילוי או,מיליליטרים,375.0,"100 מ""ל",12.9,0.0344,פרש אוטומטי מילוי,לבדיקה ידנית
7290004219826,מלבין קפה קומפלטה 40,קומפלטה,מלבין קפה קומפלטה 40,גרמים,400.0,100 גרם,24.1,0.0603,מלבין קפה קומפלטה,לבדיקה ידנית
7290004737719,אספרגוס שלם מקולף ול,וילי פוד,אספרגוס שלם מקולף ול,גרמים,205.0,100 גרם,10.9,0.0532,אספרגוס שלם מקולף,לבדיקה ידנית
7290000111119,תפוח אדמה לבן ארוז,ביכורי השקמה,תפוח אדמה לבן ארוז,קילוגרמים,1.0,"ק""ג",2.3,2.3,תפוח אדמה לבן ארוז,לבדיקה ידנית
7290017946399,סוד מרכך מרוכז ארומה,לא ידוע,סוד מרכך מרוכז ארומה,מיליליטרים,900.0,"100 מ""ל",11.9,0.0132,סוד מרכך מרוכז ארומה,לבדיקה ידנית
9842019072910,פתילות מיוחדות 100 י,לא ידוע,פתילות מיוחדות 100 י,יח',1.0,יח',5.9,5.9,פתילות מיוחדות 100,לבדיקה ידנית
7290004737900,חלב מרוכז וממותק ויל,וילי פוד,חלב מרוכז וממותק ויל,גרמים,397.0,100 גרם,9.8,0.0247,חלב מרוכז וממותק ויל,לבדיקה ידנית
7290005175428,קמח תירס וילי פוד 50,וילי פוד,קמח תירס וילי פוד 50,גרמים,500.0,100 גרם,6.0,0.012,קמח תירס וילי פוד,לבדיקה ידנית
7290006511157,פטריות שמפיניון שלמו,וילי פוד,פטריות שמפיניון שלמו,גרמים,230.0,100 גרם,7.8,0.0339,פטריות שמפיניון שלמו,לבדיקה ידנית
7290010259823,מנת השף נודלס בטעם ע,וילי פוד,מנת השף נודלס בטעם ע,גרמים,70.0,100 גרם,4.9,0.07,מנת השף נודלס,לבדיקה ידנית
7290010259830,מנת השף נודלס בסגנון,וילי פוד,מנת השף נודלס בסגנון,גרמים,70.0,100 גרם,4.9,0.07,מנת השף נודלס בסגנון,לבדיקה ידנית
7290010259847,מנת השף נודלס בטעם ת,וילי פוד,מנת השף נודלס בטעם ת,גרמים,70.0,100 גרם,4.9,0.07,מנת השף נודלס,לבדיקה ידנית
7290010259854,מנת השף נודלס בטעם פ,וילי פוד,מנת השף נודלס בטעם פ,גרמים,70.0,100 גרם,4.9,0.07,מנת השף נודלס,לבדיקה ידנית
7290010259861,מנת השף נודלס בטעם י,וילי פוד,מנת השף נודלס בטעם י,גרמים,70.0,100 גרם,4.9,0.07,מנת השף נודלס,לבדיקה ידנית
7290116058313,טוסקנה אובלי גדול ור,לא ידוע,טוסקנה אובלי גדול ור,יח',1.0,יח',7.9,7.9,טוסקנה אובלי גדול,לבדיקה ידנית
7290010259991,צנימים 250 גרם,וילי פוד,צנימים 250 גרם,גרמים,250.0,100 גרם,8.6,0.0344,צנימים,לבדיקה ידנית
7290109921587,נוזל לשיטפת רצפה גרנ,לא ידוע,נוזל לשיטפת רצפה גרנ,ליטרים,1.25,ליטר,13.1,10.48,נוזל לשיטפת רצפה גרנ,לבדיקה ידנית
7290012483608,וילי פוד אורז בסמטי,וילי פוד,וילי פוד אורז בסמטי,יח',5.0,יח',58.9,11.78,וילי פוד אורז בסמטי,לבדיקה ידנית
7290013472908,בולגרית בקוביות 400,וילי פוד,בולגרית בקוביות 400,גרמים,400.0,100 גרם,19.9,0.0497,בולגרית בקוביות 400,לבדיקה ידנית
7290014083479,גבינת גאודה פרוסה 29,וילי פוד,גבינת גאודה פרוסה 29,גרמים,150.0,100 גרם,9.9,0.066,גבינת גאודה פרוסה,לבדיקה ידנית
7290014083769,גבינת אמנטל פרוסות 1,לא ידוע,גבינת אמנטל פרוסות 1,יח',1.0,יח',19.9,19.9,גבינת אמנטל פרוסות,לבדיקה ידנית
7290014083806,עוגיות בטעם חמאה 350,וילי פוד,עוגיות בטעם חמאה 350,גרמים,350.0,100 גרם,11.7,0.0334,עוגיות חמאה 350,לבדיקה ידנית
7290014692565,גרעיני תירס 285 גרם,וילי פוד,גרעיני תירס 285 גרם,גרמים,285.0,100 גרם,4.9,0.0172,גרעיני תירס,לבדיקה ידנית
8690777203012,פלפלים ירוקים כבושים,וילי פוד,פלפלים ירוקים כבושים,גרמים,300.0,100 גרם,13.8,0.046,פלפלים ירוקים כבושים,לבדיקה ידנית
8690777206051,חציל קלוי על האש סרה,וילי פוד,חציל קלוי על האש סרה,גרמים,650.0,100 גרם,13.5,0.0208,חציל קלוי האש סרה,לבדיקה ידנית
8690777221405,פלפלים אדומים קלויים,וילי פוד,פלפלים אדומים קלויים,גרמים,400.0,100 גרם,13.8,0.0345,פלפלים אדומים קלויים,לבדיקה ידנית
8901537024014,אורז בסמטי וילי פוד,דאווט,אורז בסמטי וילי פוד,יח',1.0,יח',13.7,13.7,אורז בסמטי וילי פוד,לבדיקה ידנית
7290107951104,בפלות שוקולד 200 גר,לא ידוע,בפלות שוקולד 200 גר,גרמים,200.0,100 גרם,5.5,0.0275,בפלות שוקולד 200,לבדיקה ידנית
856591000062,עבאדי מזרחיות עם מלח,עבאדי,עבאדי מזרחיות עם מלח,גרמים,400.0,100 גרם,17.5,0.0438,עבאדי מזרחיות מלח,לבדיקה ידנית
856591000109,עוגיות מזרחיות פריך,עבאדי,עוגיות מזרחיות פריך,גרמים,400.0,100 גרם,17.5,0.0438,עוגיות מזרחיות פריך,לבדיקה ידנית
856591000512,עוגיות מזרחיות מקלונ,עבאדי,עוגיות מזרחיות מקלונ,גרמים,400.0,100 גרם,13.9,0.0348,עוגיות מזרחיות מקלונ,לבדיקה ידנית
7290000112220,טחינה גולמית שומשום,בארכה,טחינה גולמית שומשום,גרמים,500.0,100 גרם,16.0,0.032,טחינה גולמית שומשום,לבדיקה ידנית
7290006784995,תרסיס אקונומיקה בריח,לא ידוע,תרסיס אקונומיקה בריח,יח',1.0,יח',10.0,10.0,תרסיס אקונומיקה בריח,לבדיקה ידנית
7290000112237,טחינה גולמית שומשום,בארכה,טחינה גולמית שומשום,יח',1.0,יח',26.2,26.2,טחינה גולמית שומשום,לבדיקה ידנית
7290000345048,תה ויסוצקי 74 125 גר,ויסוצקי,תה ויסוצקי 74 125 גר,גרמים,125.0,100 גרם,12.8,0.1024,ויסוצקי 125,לבדיקה ידנית
7290000345055,תה עלים ארל גריי ויס,ויסוצקי,תה עלים ארל גריי ויס,גרמים,100.0,100 גרם,12.9,0.129,עלים ארל גריי ויס,לבדיקה ידנית
7290000345116,תה ירוק תפזורת 125 ג,ויסוצקי,תה ירוק תפזורת 125 ג,גרמים,125.0,100 גרם,12.7,0.1016,ירוק תפזורת,לבדיקה ידנית
7290000345208,תה מעודן ויסוצקי 25,ויסוצקי,תה מעודן ויסוצקי 25,גרמים,25.0,100 גרם,5.9,0.236,מעודן ויסוצקי,לבדיקה ידנית
7290016693065,אמירים רזרב רוזה 750,לא ידוע,אמירים רזרב רוזה 750,מיליליטרים,750.0,"100 מ""ל",19.9,0.0265,אמירים רזרב רוזה 750,לבדיקה ידנית
7290004225278,סגנון דנאבלו שקיל,לא ידוע,סגנון דנאבלו שקיל,קילוגרמים,1.0,"ק""ג",60.0,60.0,סגנון דנאבלו שקיל,לבדיקה ידנית
7290000345215,תה מעודן ויסוצקי 100,ויסוצקי,תה מעודן ויסוצקי 100,גרמים,100.0,100 גרם,15.9,0.159,מעודן ויסוצקי 100,לבדיקה ידנית
7290000345260,תה קלאסיק מעטפות ויס,ויסוצקי,תה קלאסיק מעטפות ויס,גרמים,37.5,100 גרם,6.9,0.184,קלאסיק מעטפות ויס,לבדיקה ידנית
7290000345277,תה קלאסיק מעטפות ויס,ויסוצקי,תה קלאסיק מעטפות ויס,גרמים,75.0,100 גרם,11.9,0.1587,קלאסיק מעטפות ויס,לבדיקה ידנית
7290104965661,קרליין דיאודורנט בנו,לא ידוע,קרליין דיאודורנט בנו,מיליליטרים,150.0,"100 מ""ל",10.9,0.0727,קרליין דיאודורנט בנו,לבדיקה ידנית
7290000345291,תה ארל גריי ויסוצקי,ויסוצקי,תה ארל גריי ויסוצקי,גרמים,37.5,100 גרם,15.0,0.4,ארל גריי ויסוצקי,לבדיקה ידנית
7290000345307,תה ארל גריי ויסוצקי,ויסוצקי,תה ארל גריי ויסוצקי,גרמים,75.0,100 גרם,25.9,0.3453,ארל גריי ויסוצקי,לבדיקה ידנית
7290000345666,תה אנגלי ויסוצקי 25,ויסוצקי,תה אנגלי ויסוצקי 25,גרמים,50.0,100 גרם,16.1,0.322,אנגלי ויסוצקי,לבדיקה ידנית
7290000346021,הגן הקסום תה קמומיל,ויסוצקי,הגן הקסום תה קמומיל,גרמים,75.0,100 גרם,35.2,0.4693,הגן הקסום קמומיל,לבדיקה ידנית
7290000346120,הגן הקסום תה קינמון,ויסוצקי,הגן הקסום תה קינמון,גרמים,62.5,100 גרם,17.9,0.2864,הגן הקסום קינמון,לבדיקה ידנית
7290000346137,הגן הקסום תה הילולי,ויסוצקי,הגן הקסום תה הילולי,גרמים,62.5,100 גרם,17.9,0.2864,הגן הקסום הילולי,לבדיקה ידנית
7290000346168,הגן הקסום חליטת שומר,ויסוצקי,הגן הקסום חליטת שומר,גרמים,37.5,100 גרם,17.9,0.4773,הגן הקסום חליטת שומר,לבדיקה ידנית
7290000346199,הגן הקסום פירות היער,ויסוצקי,הגן הקסום פירות היער,גרמים,67.5,100 גרם,17.9,0.2652,הגן הקסום פירות היער,לבדיקה ידנית
7290000346205,הגן הקסום תה קמומיל,ויסוצקי,הגן הקסום תה קמומיל,יח',25.0,יח',17.9,0.716,הגן הקסום קמומיל,לבדיקה ידנית
7290104964091,קרליין מולטי אפקט- ק,לא ידוע,קרליין מולטי אפקט- ק,גרמים,50.0,100 גרם,49.9,0.998,קרליין מולטי אפקט,לבדיקה ידנית
7290000347738,תה ירוק נענע ויסוצקי,ויסוצקי,תה ירוק נענע ויסוצקי,גרמים,37.5,100 גרם,21.9,0.584,ירוק נענע ויסוצקי,לבדיקה ידנית
7290000347752,תה ירוק לימונית ולוא,ויסוצקי,תה ירוק לימונית ולוא,גרמים,37.5,100 גרם,21.9,0.584,ירוק לימונית ולוא,לבדיקה ידנית
7290000523125,מלח ים יבש מלח הארץ,מלח הארץ,מלח ים יבש מלח הארץ,גרמים,250.0,100 גרם,6.4,0.0256,מלח יבש מלח הארץ,לבדיקה ידנית
